-16 30 900
-16 32 900
-16 33 900
-16 34 900
-16 35 900
-16 36 900
-16 37 900
-16 38 900
-16 39 900
-16 40 900
-16 41 900
-16 42 900
-18 1 650
-18 12 700
-18 13 700
-18 15 700
-18 16 700
-18 17 700
-18 18 700
-18 19 700
-18 21 700
-18 22 700
-18 23 700
-18 26 700
-18 27 700
-18 28 700
-18 29 700
-18 30 700
-18 31 550
-18 32 550
-18 33 550
-18 34 550
-18 35 550
-18 37 550
-18 38 550
-18 39 800
-18 41 800
-18 42 800
-19 2 700
-19 3 700
-19 5 700
-19 6 700
-19 7 700
-19 8 700
-19 9 700
-19 10 700
-19 11 700
-19 12 700
-19 13 700
-19 14 700
-19 15 700
-19 17 700
-19 18 700
-19 19 700
-19 20 700
-19 21 700
-19 22 700
-19 23 700
-19 24 700
-19 25 700
-19 26 700
-19 27 700
-19 28 800
-19 29 800
-19 30 800
-19 32 800
-19 33 800
-19 34 800
-19 35 800
-19 36 800
-19 38 800
-19 40 700
-19 41 550
